代码,周期,最新日期,收盘价,评分,等级,L1,H1,L2,首波涨幅%,回调幅度%,阶段,突破前高,均线多头,RSI,量比,止损价
603696,周线,2026-06-19,12.52,40,C,5.91,29.57,11.32,400.3,77.1,LEG1,否,否,24.0,0.32,11.09
002249,周线,2026-06-19,8.14,40,C,3.71,12.16,8.82,227.8,39.5,READY,否,否,29.6,0.45,8.64
002248,周线,2026-06-19,9.52,40,C,4.6,14.05,11.5,205.4,27.0,LEG1,否,否,28.2,0.34,11.27
002247,周线,2026-06-19,2.26,40,C,1.09,2.97,2.46,172.5,27.1,LEG1,否,否,23.3,0.6,2.41
002244,周线,2026-06-19,8.56,40,C,5.67,12.04,9.09,112.3,46.3,LEG1,否,否,30.8,0.66,8.91
002243,周线,2026-06-19,7.23,40,C,4.99,12.25,8.21,145.5,55.6,READY,否,否,28.8,0.7,8.05
002239,周线,2026-06-19,2.44,40,C,2.02,3.46,2.8,71.3,45.8,READY,否,否,15.5,0.43,2.74
002238,周线,2026-06-19,5.76,40,C,6.65,7.64,7.73,14.9,-9.1,LEG1,否,否,17.3,0.36,7.58
002236,周线,2026-06-19,16.31,40,C,12.95,19.38,16.35,49.7,47.1,LEG1,否,否,36.7,0.62,16.02
002267,周线,2026-06-19,6.91,40,C,5.76,8.21,7.39,42.5,33.5,LEG1,否,否,18.8,0.32,7.24
002264,周线,2026-06-19,6.08,40,C,3.26,8.75,6.61,168.4,39.0,LEG1,否,否,22.1,0.27,6.48
002262,周线,2026-06-19,18.71,40,C,20.36,25.7,23.5,26.2,41.2,LEG1,否,否,15.6,0.61,23.03
002261,周线,2026-06-19,29.5,40,C,9.37,40.66,29.13,333.9,36.8,LEG1,否,否,35.3,0.36,28.55
002255,周线,2026-06-19,9.5,40,C,3.55,11.53,10.26,224.8,15.9,LEG1,否,否,33.2,0.77,10.05
603689,周线,2026-06-19,7.55,40,C,6.31,9.67,8.03,53.2,48.8,READY,否,否,22.1,0.21,7.87
603686,周线,2026-06-19,14.29,40,C,6.98,20.28,17.58,190.5,20.3,LEG1,否,否,20.7,0.32,17.23
603680,周线,2026-06-19,11.01,40,C,5.48,15.43,12.15,181.6,33.0,LEG1,否,否,26.7,0.46,11.91
603677,周线,2026-06-19,13.85,40,C,7.96,18.86,14.6,136.9,39.1,READY,否,否,26.4,0.56,14.31
603676,周线,2026-06-19,8.6,40,C,6.3,11.75,9.62,86.5,39.1,READY,否,否,13.9,0.56,9.43
603668,周线,2026-06-19,10.7,40,C,10.3,14.77,13.37,43.4,31.3,LEG1,否,否,25.7,0.31,13.1
603716,周线,2026-06-19,15.7,40,C,5.13,25.87,19.24,404.3,32.0,LEG1,否,否,21.5,0.23,18.86
603712,周线,2026-06-19,13.16,40,C,13.8,17.26,18.55,25.1,-37.3,LEG1,否,否,23.2,0.56,18.18
603665,周线,2026-06-19,26.25,40,C,12.55,40.78,25.0,224.9,55.9,READY,否,否,34.4,0.38,24.5
603656,周线,2026-06-19,18.2,40,C,8.74,25.79,16.3,195.1,55.7,LEG1,否,否,32.6,0.75,15.97
603655,周线,2026-06-19,31.83,40,C,10.0,51.9,35.51,419.0,39.1,LEG1,否,否,27.7,0.7,34.8
603648,周线,2026-06-19,8.42,40,C,7.06,10.3,9.18,45.9,34.6,LEG1,否,否,14.9,0.79,9.0
603639,周线,2026-06-19,10.5,40,C,10.25,14.95,12.24,45.9,57.7,READY,否,否,20.0,0.25,12.0
002285,周线,2026-06-19,2.33,40,C,1.49,3.67,2.6,146.3,49.1,LEG1,否,否,27.6,0.4,2.55
002284,周线,2026-06-19,10.77,40,C,5.09,18.66,11.54,266.6,52.5,LEG1,否,否,21.7,0.49,11.31
002282,周线,2026-06-19,5.91,40,C,4.68,8.06,6.58,72.2,43.8,READY,否,否,18.5,0.5,6.45
002279,周线,2026-06-19,6.48,40,C,3.94,8.47,6.48,115.0,43.9,LEG1,否,否,30.0,0.43,6.35
002278,周线,2026-06-19,8.28,40,C,3.23,16.5,9.0,410.8,56.5,LEG1,否,否,21.6,0.21,8.82
002276,周线,2026-06-19,10.92,40,C,6.13,18.73,15.25,205.5,27.6,LEG1,否,否,22.0,0.48,14.95
002275,周线,2026-06-19,12.26,40,C,11.28,14.72,13.13,30.5,46.2,LEG1,否,否,15.5,0.5,12.87
002271,周线,2026-06-19,12.57,40,C,9.75,17.48,13.95,79.3,45.7,LEG1,否,否,31.8,0.54,13.67
002269,周线,2026-06-19,1.41,40,C,0.94,2.07,1.5,120.2,50.4,READY,否,否,22.5,0.55,1.47
002268,周线,2026-06-19,13.22,40,C,11.43,23.78,16.52,108.0,58.8,LEG1,否,否,22.8,0.37,16.19
002307,周线,2026-06-19,3.77,40,C,2.61,6.05,4.24,131.8,52.6,READY,否,否,30.0,0.28,4.16
002302,周线,2026-06-19,4.74,40,C,4.66,6.77,5.44,45.3,63.0,READY,否,否,14.3,0.31,5.33
002300,周线,2026-06-19,7.45,40,C,4.4,11.73,8.85,166.6,39.3,LEG1,否,否,28.7,0.22,8.67
002299,周线,2026-06-19,16.22,40,C,10.49,19.4,16.33,84.9,34.5,LEG1,否,否,26.6,0.4,16.0
002298,周线,2026-06-19,8.32,40,C,3.02,13.6,9.37,350.3,40.0,READY,否,否,32.1,0.34,9.18
002296,周线,2026-06-19,9.48,40,C,4.82,12.38,10.55,156.8,24.2,LEG1,否,否,27.0,0.27,10.34
002295,周线,2026-06-19,9.78,40,C,3.85,12.24,9.55,217.9,32.1,LEG1,否,否,29.7,0.6,9.36
002294,周线,2026-06-19,30.16,40,C,23.5,70.99,44.95,202.1,54.8,LEG1,否,否,17.9,0.77,44.05
002292,周线,2026-06-19,6.47,40,C,5.03,8.39,7.35,66.8,31.0,LEG1,否,否,17.9,0.42,7.2
002291,周线,2026-06-19,5.23,40,C,3.87,7.05,6.09,82.2,30.2,LEG1,否,否,25.1,0.35,5.97
002287,周线,2026-06-19,19.8,40,C,16.27,25.99,21.96,59.7,41.5,READY,否,否,15.1,0.31,21.52
603666,周线,2026-06-19,26.95,40,C,12.86,34.2,24.66,165.9,44.7,READY,否,否,39.4,0.67,24.17
603628,周线,2026-06-19,10.02,40,C,9.99,17.47,13.26,74.9,56.3,LEG1,否,否,20.0,0.24,12.99
603619,周线,2026-06-19,22.6,40,C,14.32,48.18,21.0,236.5,80.3,LEG1,否,否,18.7,0.41,20.58
603615,周线,2026-06-19,17.91,40,C,9.61,23.77,16.85,147.3,48.9,LEG1,否,否,35.6,0.44,16.51
603613,周线,2026-06-19,19.97,40,C,14.8,29.65,24.03,100.3,37.8,LEG1,否,否,25.7,0.58,23.55
603612,周线,2026-06-19,20.54,40,C,8.77,36.35,22.55,314.5,50.0,LEG1,否,否,32.0,0.47,22.1
603611,周线,2026-06-19,17.25,40,C,12.97,25.27,22.12,94.8,25.6,LEG1,否,否,22.1,0.61,21.68
603609,周线,2026-06-19,6.0,40,C,5.96,7.62,8.16,27.9,-32.5,LEG1,否,否,19.2,0.59,8.0
002320,周线,2026-06-19,6.86,40,C,4.64,16.24,10.36,250.0,50.7,READY,否,否,15.8,0.61,10.15
002318,周线,2026-06-19,24.02,40,C,18.1,36.14,23.89,99.7,67.9,LEG1,否,否,31.3,0.92,23.41
002316,周线,2026-06-19,4.28,40,C,2.41,5.8,4.73,140.7,31.6,LEG1,否,否,25.5,0.57,4.64
002315,周线,2026-06-19,24.45,40,C,21.53,44.42,41.06,106.3,14.7,LEG1,否,否,19.7,0.4,40.24
002313,周线,2026-06-19,8.22,40,C,4.64,10.54,8.15,127.2,40.5,LEG1,否,否,31.9,0.55,7.99
002312,周线,2026-06-19,8.58,40,C,4.88,14.15,10.48,190.0,39.6,LEG1,否,否,24.6,0.45,10.27
002311,周线,2026-06-19,41.58,40,C,34.13,58.75,49.2,72.1,38.8,LEG1,否,否,28.2,0.73,48.22
002340,周线,2026-06-19,7.42,40,C,3.95,9.69,7.52,145.3,37.8,LEG1,否,否,36.4,0.49,7.37
002339,周线,2026-06-19,7.63,40,C,4.37,13.55,7.38,210.1,67.2,LEG1,否,否,22.5,0.22,7.23
002337,周线,2026-06-19,4.82,40,C,3.3,6.45,5.69,95.5,24.1,LEG1,否,否,18.1,0.51,5.58
002335,周线,2026-06-19,38.93,40,C,16.66,72.72,52.8,336.5,35.5,LEG1,否,否,30.1,0.63,51.74
002333,周线,2026-06-19,4.88,40,C,4.46,6.39,5.34,43.3,54.4,LEG1,否,否,29.3,0.27,5.23
002332,周线,2026-06-19,8.31,40,C,8.44,9.37,9.02,11.0,37.6,LEG1,否,否,30.9,0.62,8.84
002331,周线,2026-06-19,7.98,40,C,4.23,10.74,7.65,153.9,47.5,LEG1,否,否,36.5,0.42,7.5
002330,周线,2026-06-19,3.71,40,C,3.47,5.57,4.33,60.5,59.0,READY,否,否,19.2,0.56,4.24
002329,周线,2026-06-19,2.96,40,C,2.44,4.92,3.6,101.6,53.2,LEG1,否,否,27.3,0.66,3.53
002323,周线,2026-06-19,1.37,40,C,0.92,3.05,1.57,231.5,69.5,LEG1,否,否,35.4,0.29,1.54
002322,周线,2026-06-19,10.31,40,C,8.44,15.57,11.35,84.5,59.2,LEG1,否,否,21.3,0.24,11.12
002321,周线,2026-06-19,1.76,40,C,1.31,2.6,2.0,98.5,46.5,READY,否,否,18.4,0.42,1.96
603630,周线,2026-06-19,12.9,40,C,8.98,17.73,14.76,97.4,33.9,LEG1,否,否,16.2,0.59,14.46
603599,周线,2026-06-19,10.78,40,C,9.56,15.35,12.78,60.6,44.4,LEG1,否,否,28.9,0.38,12.52
603596,周线,2026-06-19,28.91,40,C,31.75,48.57,43.22,53.0,31.8,LEG1,否,否,25.9,0.75,42.36
603587,周线,2026-06-19,11.61,40,C,10.04,13.5,11.49,34.5,58.1,LEG1,否,否,24.7,0.62,11.26
603585,周线,2026-06-19,14.62,40,C,9.04,27.44,16.71,203.5,58.3,LEG1,否,否,26.7,0.31,16.38
603583,周线,2026-06-19,24.24,40,C,12.87,40.2,33.35,212.4,25.1,LEG1,否,否,21.1,0.47,32.68
002355,周线,2026-06-19,4.81,40,C,2.86,6.77,5.56,136.7,30.9,LEG1,否,否,24.9,0.39,5.45
002352,周线,2026-06-19,32.2,40,C,32.93,38.66,39.58,17.4,-16.1,LEG1,否,否,16.2,0.96,38.79
002351,周线,2026-06-19,10.04,40,C,9.07,11.57,12.93,27.6,-54.4,LEG1,否,否,23.6,0.69,12.67
002349,周线,2026-06-19,6.35,40,C,5.88,8.45,6.72,43.7,67.3,LEG1,否,否,19.6,0.21,6.59
002347,周线,2026-06-19,6.4,40,C,3.1,14.54,6.51,369.0,70.2,LEG1,否,否,23.6,0.41,6.38
002344,周线,2026-06-19,3.71,40,C,2.95,4.62,4.12,56.6,29.9,LEG1,否,否,17.0,0.55,4.04
002343,周线,2026-06-19,4.72,40,C,3.67,8.74,5.88,138.1,56.4,READY,否,否,12.6,0.46,5.76
002375,周线,2026-06-19,3.66,40,C,2.92,5.08,3.66,74.0,65.7,LEG1,否,否,30.6,0.5,3.59
002373,周线,2026-06-19,7.62,40,C,7.15,13.84,10.39,93.6,51.6,LEG1,否,否,23.7,0.45,10.18
002370,周线,2026-06-19,5.12,40,C,2.21,8.22,5.8,271.9,40.3,LEG1,否,否,21.9,0.27,5.68
002369,周线,2026-06-19,6.02,40,C,2.59,7.62,6.67,194.2,18.9,LEG1,否,否,24.3,0.75,6.54
002367,周线,2026-06-19,5.25,40,C,5.12,8.58,6.48,67.6,60.7,LEG1,否,否,11.9,0.46,6.35
002366,周线,2026-06-19,6.11,40,C,2.96,7.99,6.96,169.9,20.5,LEG1,否,否,28.8,0.36,6.82
002365,周线,2026-06-19,10.74,40,C,5.45,16.25,14.61,198.2,15.2,LEG1,否,否,19.9,0.68,14.32
002363,周线,2026-06-19,6.57,40,C,4.69,11.34,7.47,141.8,58.2,READY,否,否,23.9,0.39,7.32
002358,周线,2026-06-19,6.02,40,C,2.69,8.03,7.03,198.5,18.7,LEG1,否,否,30.8,0.26,6.89
002357,周线,2026-06-19,9.68,40,C,4.47,12.94,9.45,189.5,41.2,LEG1,否,否,30.8,0.37,9.26
603607,周线,2026-06-19,20.7,40,C,9.56,28.79,21.03,201.2,40.4,READY,否,否,35.3,0.44,20.61
603606,周线,2026-06-19,40.87,40,C,32.88,70.22,53.81,113.6,43.9,LEG1,否,否,22.6,0.84,52.73
603600,周线,2026-06-19,9.44,40,C,8.24,12.52,11.37,51.9,26.9,LEG1,否,否,25.3,0.61,11.14
002398,周线,2026-06-19,4.05,40,C,3.1,6.56,4.76,111.6,52.0,READY,否,否,16.8,0.46,4.66
002396,周线,2026-06-19,19.83,40,C,12.04,33.1,24.74,174.9,39.7,READY,否,否,33.6,0.83,24.25
002395,周线,2026-06-19,13.0,40,C,9.01,20.77,16.73,130.5,34.4,BREAKOUT,否,否,28.4,0.52,16.4
002394,周线,2026-06-19,9.18,40,C,5.41,17.34,7.63,220.5,81.4,LEG1,否,否,24.2,0.37,7.48
002393,周线,2026-06-19,14.18,40,C,14.1,24.42,19.68,73.2,45.9,LEG1,否,否,12.8,0.39,19.29
002391,周线,2026-06-19,5.15,40,C,4.21,6.88,5.68,63.4,44.9,READY,否,否,24.2,0.5,5.57
002390,周线,2026-06-19,2.8,40,C,2.86,3.44,3.36,20.3,13.8,LEG1,否,否,21.9,0.53,3.29
002389,周线,2026-06-19,19.03,40,C,11.52,23.16,20.69,101.0,21.2,LEG1,否,否,31.5,0.33,20.28
002385,周线,2026-06-19,2.95,40,C,3.7,4.76,3.96,28.6,75.5,LEG1,否,否,12.0,0.46,3.88
002383,周线,2026-06-19,7.18,40,C,4.78,13.39,8.48,180.1,57.0,LEG1,否,否,22.0,0.28,8.31
002382,周线,2026-06-19,5.46,40,C,4.11,8.91,5.18,116.8,77.7,LEG1,否,否,24.6,0.36,5.08
002381,周线,2026-06-19,5.38,40,C,5.5,6.84,6.3,24.4,40.3,LEG1,否,否,18.5,0.55,6.17
002379,周线,2026-06-19,17.01,40,C,3.61,33.44,8.22,826.3,84.5,LEG1,否,否,17.1,0.97,8.06
002377,周线,2026-06-19,2.64,40,C,1.31,3.77,3.05,187.8,29.3,LEG1,否,否,26.6,0.47,2.99
002376,周线,2026-06-19,6.07,40,C,4.3,7.47,6.57,73.7,28.4,LEG1,否,否,19.6,0.46,6.44
603569,周线,2026-06-19,5.32,40,C,5.96,8.24,7.5,38.3,32.5,LEG1,否,否,20.8,0.94,7.35
603568,周线,2026-06-19,16.95,40,C,14.02,29.37,18.52,109.5,70.7,LEG1,否,否,30.7,0.87,18.15
603566,周线,2026-06-19,9.78,40,C,10.8,14.37,12.39,33.1,55.5,LEG1,否,否,11.4,0.49,12.14
603556,周线,2026-06-19,23.06,40,C,24.41,43.28,26.18,77.3,90.6,LEG1,否,否,16.8,0.43,25.66
603551,周线,2026-06-19,9.32,40,C,7.68,13.33,11.2,73.6,37.7,READY,否,否,17.4,0.42,10.98
603535,周线,2026-06-19,6.54,40,C,6.98,8.84,10.19,26.6,-72.6,LEG1,否,否,14.4,0.46,9.99
603533,周线,2026-06-19,20.09,40,C,12.07,27.83,23.48,130.6,27.6,LEG1,否,否,30.3,0.38,23.01
603529,周线,2026-06-19,20.42,40,C,23.61,33.77,27.55,43.0,61.2,LEG1,否,否,18.8,0.35,27.0
002405,周线,2026-06-19,7.21,40,C,5.55,11.73,8.03,111.4,59.9,LEG1,否,否,23.0,0.39,7.87
002402,周线,2026-06-19,25.02,40,C,8.66,33.92,28.13,291.7,22.9,LEG1,否,否,26.7,0.58,27.57
002401,周线,2026-06-19,13.12,40,C,12.21,17.5,15.04,43.3,46.5,LEG1,否,否,32.8,0.72,14.74
002400,周线,2026-06-19,7.01,40,C,4.53,9.88,7.86,118.1,37.8,LEG1,否,否,26.6,0.26,7.7
002399,周线,2026-06-19,9.06,40,C,6.89,12.64,10.3,83.5,40.7,READY,否,否,8.4,0.6,10.09
603506,周线,2026-06-19,10.15,40,C,6.53,13.73,11.31,110.3,33.6,LEG1,否,否,21.1,0.7,11.08
603501,周线,2026-06-19,90.12,40,C,75.94,135.33,115.32,78.2,33.7,LEG1,否,否,35.6,0.56,113.01
603496,周线,2026-06-19,24.33,40,C,17.12,32.77,26.65,91.4,39.1,LEG1,否,否,38.3,0.47,26.12
002424,周线,2026-06-19,4.34,40,C,2.98,5.47,5.13,83.6,13.7,LEG1,否,否,27.8,0.28,5.03
002423,周线,2026-06-19,9.04,40,C,7.06,11.99,11.2,69.8,16.0,LEG1,否,否,23.7,0.55,10.98
002420,周线,2026-06-19,5.51,40,C,2.78,9.1,6.7,227.3,38.0,READY,否,否,17.2,0.63,6.57
002419,周线,2026-06-19,4.46,40,C,3.93,5.9,5.13,50.1,39.1,LEG1,否,否,16.0,0.39,5.03
002416,周线,2026-06-19,10.8,40,C,7.32,14.5,11.66,98.1,39.6,LEG1,否,否,31.8,0.76,11.43
002412,周线,2026-06-19,5.9,40,C,4.08,7.44,6.04,82.4,41.7,LEG1,否,否,26.3,0.54,5.92
002410,周线,2026-06-19,8.85,40,C,8.35,16.36,11.91,95.9,55.6,LEG1,否,否,18.8,0.5,11.67
002408,周线,2026-06-19,5.1,40,C,3.79,7.15,4.53,88.7,78.0,LEG1,否,否,37.8,0.39,4.44
603577,周线,2026-06-19,9.53,40,C,5.34,11.97,10.03,124.2,29.3,LEG1,否,否,32.8,0.35,9.83
603396,周线,2026-06-19,28.81,40,C,21.08,39.14,30.8,85.7,46.2,LEG1,否,否,27.3,0.27,30.18
603393,周线,2026-06-19,25.69,40,C,23.88,44.0,27.71,84.3,81.0,LEG1,否,否,27.1,0.41,27.16
002441,周线,2026-06-19,8.68,40,C,6.0,11.63,8.65,93.8,52.9,LEG1,否,否,32.8,0.35,8.48
002439,周线,2026-06-19,12.98,40,C,12.19,17.15,14.68,40.7,49.8,LEG1,否,否,36.9,0.73,14.39
002437,周线,2026-06-19,2.57,40,C,1.66,3.99,2.94,140.4,45.1,LEG1,否,否,18.5,0.39,2.88
002434,周线,2026-06-19,6.9,40,C,4.45,11.31,8.21,154.2,45.2,LEG1,否,否,31.3,0.8,8.05
002431,周线,2026-06-19,1.49,40,C,1.39,3.03,2.44,118.0,36.0,LEG1,否,否,19.1,0.25,2.39
002425,周线,2026-06-19,2.72,40,C,1.87,3.74,3.12,100.0,33.2,LEG1,否,否,23.9,0.5,3.06
603520,周线,2026-06-19,9.4,40,C,7.32,11.18,9.13,52.7,53.1,BREAKOUT,否,否,34.8,0.44,8.95
603511,周线,2026-06-19,12.31,40,C,10.0,14.9,13.07,49.0,37.3,LEG1,否,否,19.3,0.49,12.81
603508,周线,2026-06-19,21.59,40,C,10.6,27.29,25.92,157.5,8.2,LEG1,否,否,25.8,0.46,25.4
002461,周线,2026-06-19,8.62,40,C,6.6,10.58,9.22,60.3,34.2,LEG1,否,否,29.9,0.75,9.04
002458,周线,2026-06-19,8.15,40,C,7.48,12.11,8.2,61.9,84.4,LEG1,否,否,35.4,0.63,8.04
002455,周线,2026-06-19,8.04,40,C,3.68,17.15,6.51,366.0,79.0,LEG1,否,否,29.0,0.29,6.38
002454,周线,2026-06-19,5.43,40,C,4.39,11.08,7.52,152.4,53.2,LEG1,否,否,20.8,0.48,7.37
002453,周线,2026-06-19,5.07,40,C,3.22,6.77,4.7,110.2,58.3,LEG1,否,否,34.7,0.45,4.61
002451,周线,2026-06-19,7.7,40,C,4.07,10.48,6.3,157.5,65.2,LEG1,否,否,23.9,0.37,6.17
002444,周线,2026-06-19,30.16,40,C,18.29,36.85,28.69,101.5,44.0,LEG1,否,否,36.0,0.59,28.12
603486,周线,2026-06-19,53.32,40,C,27.76,86.49,58.5,211.6,47.7,READY,否,否,24.6,0.7,57.33
603456,周线,2026-06-19,12.97,40,C,11.83,20.2,17.5,70.8,32.3,LEG1,否,否,28.0,0.62,17.15
603444,周线,2026-06-19,324.88,40,C,153.23,423.21,352.64,176.2,26.1,LEG1,否,否,25.0,0.56,345.59
603421,周线,2026-06-19,6.57,40,C,3.87,9.07,6.94,134.4,41.0,LEG1,否,否,26.0,0.17,6.8
603408,周线,2026-06-19,10.17,40,C,9.1,15.37,11.16,68.9,67.1,LEG1,否,否,24.0,0.56,10.94
603367,周线,2026-06-19,12.99,40,C,11.34,17.85,15.11,57.4,42.1,LEG1,否,否,14.6,0.37,14.81
603366,周线,2026-06-19,6.9,40,C,3.33,11.13,8.24,234.2,37.1,READY,否,否,20.9,0.2,8.08
603365,周线,2026-06-19,17.48,40,C,10.73,25.13,19.54,134.2,38.8,LEG1,否,否,28.5,0.6,19.15
603363,周线,2026-06-19,2.88,40,C,2.38,4.66,4.01,95.8,28.5,LEG1,否,否,24.0,0.33,3.93
002481,周线,2026-06-19,3.87,40,C,3.22,6.64,4.99,106.2,48.2,LEG1,否,否,21.9,0.63,4.89
002480,周线,2026-06-19,5.52,40,C,2.74,6.9,5.77,151.8,27.2,LEG1,否,否,27.9,0.32,5.65
002479,周线,2026-06-19,4.74,40,C,3.28,6.39,4.7,94.8,54.3,LEG1,否,否,26.6,0.35,4.61
002478,周线,2026-06-19,7.04,40,C,4.33,13.87,5.1,220.3,91.9,LEG1,否,否,26.3,0.29,5.0
002476,周线,2026-06-19,5.41,40,C,3.35,7.99,5.42,138.5,55.4,READY,否,否,37.6,0.53,5.31
002474,周线,2026-06-19,6.7,40,C,3.65,8.55,6.23,134.2,47.3,LEG1,否,否,35.2,0.47,6.11
002469,周线,2026-06-19,6.85,40,C,4.0,10.75,7.88,168.8,42.5,LEG1,否,否,39.7,0.8,7.72
002467,周线,2026-06-19,5.18,40,C,2.57,8.09,5.98,214.8,38.2,LEG1,否,否,23.9,0.19,5.86
002465,周线,2026-06-19,13.85,40,C,8.06,26.62,11.23,230.3,82.9,LEG1,否,否,37.0,0.47,11.01
002500,周线,2026-06-19,5.23,40,C,4.45,5.78,5.33,29.9,33.8,LEG1,否,否,36.9,0.86,5.22
002495,周线,2026-06-19,2.19,40,C,1.25,2.77,2.38,121.6,25.7,LEG1,否,否,23.9,0.59,2.33
002494,周线,2026-06-19,4.72,40,C,2.53,6.39,4.72,152.6,43.3,LEG1,否,否,29.6,0.66,4.63
002492,周线,2026-06-19,5.63,40,C,3.56,8.53,6.98,139.6,31.2,LEG1,否,否,23.2,0.51,6.84
002489,周线,2026-06-19,3.2,40,C,2.18,4.14,3.16,89.9,50.0,READY,否,否,33.8,0.69,3.1
002488,周线,2026-06-19,9.63,40,C,4.12,13.25,10.51,221.6,30.0,LEG1,否,否,30.9,0.43,10.3
002486,周线,2026-06-19,2.24,40,C,1.31,3.31,2.59,152.7,36.0,READY,否,否,19.7,0.52,2.54
002483,周线,2026-06-19,5.3,40,C,3.37,8.32,5.29,146.9,61.2,LEG1,否,否,15.7,0.44,5.18
002482,周线,2026-06-19,1.37,40,C,1.47,1.75,1.72,19.0,10.7,LEG1,否,否,17.2,0.8,1.69
603387,周线,2026-06-19,8.12,40,C,6.93,11.42,8.08,64.8,74.4,LEG1,否,否,27.8,0.21,7.92
603385,周线,2026-06-19,5.17,40,C,4.25,7.57,6.05,78.1,45.8,READY,否,否,16.7,0.62,5.93
603383,周线,2026-06-19,28.5,40,C,23.25,42.5,35.6,82.8,35.8,LEG1,否,否,27.5,0.64,34.89
603381,周线,2026-06-19,16.96,40,C,18.0,27.34,20.7,51.9,71.1,LEG1,否,否,21.5,0.23,20.29
603377,周线,2026-06-19,3.43,40,C,0.89,3.9,2.47,338.2,47.5,LEG1,否,否,35.6,0.56,2.42
603368,周线,2026-06-19,15.56,40,C,14.53,19.01,16.18,30.8,63.2,READY,否,否,27.9,0.65,15.86
603350,周线,2026-06-19,30.32,40,C,24.6,38.68,32.8,57.2,41.8,LEG1,否,否,26.9,0.28,32.14
603348,周线,2026-06-19,14.69,40,C,18.28,22.0,20.6,20.4,37.6,LEG1,否,否,13.9,0.51,20.19
603338,周线,2026-06-19,47.95,40,C,39.03,59.28,48.07,51.9,55.4,LEG1,否,否,32.9,0.53,47.11
002519,周线,2026-06-19,6.34,40,C,3.46,9.11,7.13,163.3,35.0,LEG1,否,否,33.3,0.21,6.99
002517,周线,2026-06-19,14.58,40,C,8.33,28.18,20.48,238.3,38.8,LEG1,否,否,25.8,0.46,20.07
002513,周线,2026-06-19,5.2,40,C,3.02,6.75,5.71,123.5,27.9,LEG1,否,否,23.7,0.81,5.6
002512,周线,2026-06-19,4.1,40,C,2.74,8.38,3.86,205.8,80.1,LEG1,否,否,36.7,0.38,3.78
002511,周线,2026-06-19,6.87,40,C,5.93,9.04,7.8,52.4,39.9,LEG1,否,否,16.6,0.36,7.64
002510,周线,2026-06-19,6.11,40,C,2.96,9.09,6.38,207.1,44.2,LEG1,否,否,29.0,0.37,6.25
002508,周线,2026-06-19,15.62,40,C,17.47,22.5,19.05,28.8,68.6,LEG1,否,否,15.9,0.75,18.67
002507,周线,2026-06-19,11.55,40,C,11.47,12.77,12.78,11.3,-0.8,LEG1,否,否,27.6,0.36,12.52
002501,周线,2026-06-19,1.44,40,C,0.88,2.9,1.88,229.5,50.5,READY,否,否,37.5,0.24,1.84
002538,周线,2026-06-19,5.84,40,C,4.04,7.5,6.23,85.6,36.7,LEG1,否,否,33.0,0.31,6.11
002535,周线,2026-06-19,2.37,40,C,2.69,4.27,3.29,58.7,62.0,READY,否,否,16.5,0.89,3.22
002533,周线,2026-06-19,11.38,40,C,6.67,16.6,12.65,148.9,39.8,READY,否,否,30.4,0.33,12.4
002530,周线,2026-06-19,7.35,40,C,5.4,11.78,8.25,118.1,55.3,READY,否,否,24.1,0.58,8.08
002526,周线,2026-06-19,2.84,40,C,1.92,4.1,3.18,113.5,42.2,READY,否,否,22.9,0.3,3.12
002524,周线,2026-06-19,3.4,40,C,2.9,4.55,3.99,56.9,33.9,LEG1,否,否,21.0,0.47,3.91
002523,周线,2026-06-19,3.2,40,C,2.0,5.02,3.72,151.0,43.0,LEG1,否,否,19.4,0.46,3.65
002521,周线,2026-06-19,7.01,40,C,6.35,9.08,7.71,43.0,50.2,LEG1,否,否,19.5,0.53,7.56
603360,周线,2026-06-19,18.88,40,C,7.9,38.98,19.1,393.4,64.0,LEG1,否,否,28.0,0.53,18.72
603359,周线,2026-06-19,2.62,40,C,3.18,10.5,7.5,230.2,41.0,LEG1,否,否,10.8,0.41,7.35
603357,周线,2026-06-19,6.55,40,C,6.97,8.88,7.84,27.4,54.5,LEG1,否,否,11.1,0.34,7.68
603351,周线,2026-06-19,24.45,40,C,17.65,28.9,23.24,63.7,50.3,LEG1,否,否,28.6,0.54,22.78
603321,周线,2026-06-19,6.18,40,C,4.6,7.87,6.64,71.1,37.6,LEG1,否,否,23.3,0.44,6.51
002555,周线,2026-06-19,17.35,40,C,12.04,31.01,19.33,157.6,61.6,LEG1,否,否,23.9,0.48,18.94
002553,周线,2026-06-19,17.29,40,C,7.07,31.0,19.68,338.5,47.3,LEG1,否,否,20.9,0.56,19.29
002551,周线,2026-06-19,2.81,40,C,2.11,4.1,3.18,94.3,46.2,READY,否,否,18.7,0.63,3.12
002550,周线,2026-06-19,5.78,40,C,4.2,8.2,6.81,95.2,34.8,LEG1,否,否,14.4,0.38,6.67
002548,周线,2026-06-19,3.91,40,C,3.21,7.23,4.53,125.2,67.2,LEG1,否,否,23.2,0.62,4.44
002546,周线,2026-06-19,6.81,40,C,2.94,12.4,6.53,321.8,62.1,LEG1,否,否,28.0,0.28,6.4
002544,周线,2026-06-19,19.93,40,C,11.13,28.28,24.42,154.1,22.5,LEG1,否,否,22.6,0.65,23.93
002543,周线,2026-06-19,6.61,40,C,7.51,9.86,9.71,31.3,6.4,LEG1,否,否,13.2,0.35,9.52
